"sando","sando"
"sanem","saniyambi"
"sanevem","saniyabumbi"
"sangan","šanggan"
"sangem","šanggambi"
"sangevem","šanggabumbi"
"sanimah","san umiyaha"
"sanje","sargan jui"
"sanjo","sanjiyo"
"sanju","sanjiyu"
"sanmuzhang","sanmujang"
"sang","sangga"
"sanqin","šancin"
"sans","sanse"
"santu","santu"
"sar","sara"
"sarasu","sarasu"
"sarasung","sarasungge"
"sarem","sarimbi"
"sarevem","saribumbi"
"sarkim","sarkiyambi"
"sarkivem","sarkiyabumbi"
"sarsem","saršambi"
"sarsevem","saršabumbi"
"sartem","sartambi"
"sartevem","sartabumbi"
"sarh","sarhū"
"sarhen","sargan"
"sas","sas"
"sasal mo","sasala moo"
"sasen saveku","sasen sawakū"
"sas'h","šakšaha"
"sas'helem","šasihalambi"
"sas'helevem","šasihalabumbi"
"sas'helku","šasihalakū"
"sas'hen","šasihan"
"sask","saksaha"
"saten","šatan"
"saugan","sooggan"
"sav","sabu"
"savdem","sabdambi"
"savden","sabdan"
"savem","sabumbi"
"saverem","šaburarubi"
"savevem","sabubumbi"
"savselzhim","sabsaljambi"
"savselzhivem","sabsaljabumbi"
"savk","sabka"
"sayilem","sailambi"
"sayilem halem","sailame halambi"
"sayingi","sayinggi"
"sayolem","šayolambi"
"sahem","sahambi"
"sahenji","sargan jui"
"sahenje","sargun jui"
"sanerem","šahūrambi"
"saherevem","šahūrabumbi"
"sahes","sahes"
"sahun","šahūn"
"sahurun","šahūrun"
"sahurun injim","šahūrun injembi"
"sahurun xiling","šahūrun silenggi"
"sahurukun","šahūrukūn"
"sanurukundi","šahūrukūndi"
"sak","šaka"
"sakelem","šakalambi"
"sakelevem","šakalabumbi"
"se","se"
"se tehxim","se teksimbi"
"sechem","secimbi"
"sechen","secen"
"sechevem","secibumbi"
"sechike","sencehe"
"sechikey sal","secikei salu"
"sef","sefu"
"seheji","sekji"
"sehd","sakda"
"sehdem","sakdambi"
"sehdevem","sakdabumbi"
"sehtem","sektembi"
"sehtevem","sektebumbi"
"seiveni","seibeni"
"sel","sele"
"sel chaval","sele cawal"
"sel langtu","sele langtu"
"sel savk","sele sabka"
"sel sizhen","sele sejen"
"selam","selambi"
"selavem","selabumbi"
"selbiku","selbikū"
"selem","šelembi"
"selgin","selgiyen"
"selhen","selhen"
"sem","sekembi"
"semken","semken"
"senchih","sencehe"
"senchihelem","sencehelembi"
"senchihun","sencehun"
"sendam","sindambi"
"sendavem","sindabumbi"
"sendelem","sendelembi"
"sendelevem","sendelebumbi"
"sendezhim","sendejembi"
"seng","sengge"
"seng urs","sengge urse"
"sengel","senggele"
"senger senger","sengger sengger"
"senguchiku","senggucuke"
"sengum","sengguwembi"
"senguvum","sengguwebumbi"
"senglem","senglembi"
"sengleng guangleng","sengleng guwanglang"
"sengsay luka","sengsai luka"
"sengsim","sengsembi"
"sengsirem","sengserembi"
"sengsirevem","sengserebumbi"
"sengsivem","sengsebumbi"
"senk","sentehe"
"senkeng","senkengge"
"senkeng femen","senkengge femen"
"seqive","secibe"
"serem","serembi"
"seremsku","seremšeku"
"seremsku banin","seremšeku banin"
"seremsim","seremšembi"
"seremsir jizhun","seremšere jijun"
"serevem","serebumbi"
"serevun","serebun"
"serhen ulhin","serhen ulhin"
"serhun","serguwen"
"serhushim","serguwešembi"
"serhushivem","serguwešebumbi"
"seringgiam","šeringgiyambi"
"seringgiavem","šeringgiyabumbi"
"serk niman","serke niman"
"serkin","serkin"
"sesulem","sesulembi"
"seulem","šeolembl"
"sevderi","sebderi"
"seveilem","seweilembi"
"seveilem yavem","seweileme yabumbi"
"severem","seferembi"
"sevkem","sebkembi"
"sevselem","sebselembi"
"sevsen","sebsen"
"sevske","sebsehe"
"sevzhen","sebjen"
"sevzheng","sebjengge"
"sevzhilem","sebjelembi"
"sevzhilevem","sebjelebumbi"
"seyim","seyembi"
"seyivem","seyebumbi"
"shangasu","šanggasu"
"shanglem","šangnambi"
"shu","šu"
"shu","šuwe"
"shu filen","šu fiyelen"
"shu taqin","šu tacin"
"shu human","šu hūman"
"shualem","šuwalambi"
"shuang","šuwang"
"shuangtem","šuwangtembi"
"shunem","šunembi"
"shuneh ba","šunehe ba"
"shunggitun","šunggitun"
"shuta","šuta"
"shutuqin","šutucin"
"shuturu","šuturu"
"shuven","šuwen"
"sihseng sahseng","sehseng sahseng"
"siji","siji"
"sijilem","šejilembi"
"sijilem","sejilembi"
"sijilevem","šejilebumbi"
"sijilevem","sejilebumbi"
"sikin","sekin"
"sim","sembi"
"simezhen","semejen"
"simkel","sengkule"
"sipirt","sepirt"
"siqi","seci"
"sir","šeri"
"sir sar udun","ser sar edun"
"sir sir aha","ser ser aga"
"sirekun","seruken"
"sirekundi","serukendi"
"sireng","serengge"
"sirey muku","šeri muke"
"sis","sese"
"siver saver","sewer sawar"
"sixang","sesiyang"
"sixangja","sesiyangjiya"
"sizhen","sejen"
"sizhen fare","sejen fara"
"so","suwe"
"sodum","šodombi"
"sodur mörin","šodoro morin"
"sogo","šogo"
"solo","šolo"
"solo bilhan","šolo bilgan"
"solokun","šolokon"
"solum","šolombi"
"solum zhir mersa","šolome jere mursa"
"solun","solon"
"soluvum","šolobumbi"
"som","sumbi"
"sombul","somboli"
"somim","somimbi"
"somis'hun","somis'hūn"
"son","son"
"sona","sona"
"soncheh","soncoho"
"songum","songgombi"
"songum fam","songgome fambi"
"songuvum","songgobumbi"
"songkoi","songkoi"
"songku","songko"
"songkulum","songkolombi"
"sopis","sopis"
"sor","šoro"
"sor sim","sor seme"
"soroxi","sorosi"
"sorsun","sorson"
"sorum","sorombi"
"sorunum","soronombi"
"soruvum","sorobumbi"
"sorhu","šorho"
"sorkulji","sorkūlji"
"sosum","šošombi"
"sosurum","šošorombi"
"sosuruvum","šošorobumbi"
"sosuvum","šošobumbi"
"sos'hun","šošohon"
"sovur","šoforo"
"sovurum","šoforombi"
"sovuruvum","šoforobumbi"
"soho","soho"
"sohodum","šohadambi"
"sohsum","soksimbi"
"sohtum","soktorobi"
"sontuvum","soktobumbi"
"sohum","sohombi"
"sohun","sohon"
"soko","soko"
"soku","sukū"
"su","su"
"su","šuwe"
"sualia","suwaliya"
"suanda","suwanda"
"suanmi","suwanmi"
"suanpan","suwanpan"
"suas","šuwase"
"suasim","suwasembi"
"suasilem","šuwaselembi"
"suchufachaku","sucufaca akū"
"suchunum","sucunambi"
"suchunga","sucungga"
"suchunga ani","sucungga aniya"
"sudas","sudala"
"sudi","sudi"
"suduri","suduri"
"suduring","suduringge"
"suhdun","sukdun"
"suho","suhe"
"suhsum","suksumbi"
"suhsuvem","suksubumbi"
"sui","sui"
"suihutu","suihutu"
"suilachiku","suilacuka"
"suilam","suilambi"
"suilavem","suilabumbi"
"suita","suita"
"sujam","sujambi"
"sujavem","sujabumbi"
"suji","suje"
"suji ilha","suje ilha"
"suji sur","suje suri"
"suk sahen","suk šahūn"
"sukiam","sukiyambi"
"sukiavem","sukiyabumbi"
"sul","sulu"
"sula","sula"
"sulalem","sulalambi"
"sulalevem","sulalabumbi"
"sulambum","sulambumbi"
"sulfan","sulfan"
"sulfang","sulfangga"
"sulfang qihalen","sulfangga cihalan"
"sulho","šulhe"
"sulti","sulti"
"sultuqin","sultucin"
"sulu","sulu"
"suman","šuman"
"sun","šun"
"sun","sun"
"sun alh zhavem","šun alha jabumbi"
"sun chai","sun cai"
"sun ilha","šun ilha"
"sun nimeng","sun nimenggi"
"sun tiqim","sun tucimbi"
"sun tuhum","sun tuhembi"
"sungari bira","sunggari bira"
"sungkum","šungkumbi"
"suntum","suntembi"
"suntuvum","suntebumbi"
"sunzha","sunja"
"sunzhaqi","sunjaci"
"sunzhata","sunjata"
"suqi","suce"
"suqi","suci"
"suqilem","sucilembi"
"suqilevem","sucilehumbi"
"sur","sure"
"sur","suru"
"suran","suran"
"surhunum","šurgenembi"
"surko","šurke"
"surko äqim","surke aššambi"
"surku","surko"
"surum","surem bi"
"surum","šurumbi"
"surung","surungge"
"surhan","šurga"
"surhan","šurgan"
"sus","šušu"
"susai","susai"
"susai mu","sasai emu"
"susaiqi","susaici"
"susu","susu"
"sus'ha","šusiha"
"sus'ha ilha","šusiha ilha"
"sus'halem","šusihalambi"
"sus'halevem","šusihalabumbi"
"suvam","šufambi"
"suvan","sufan"
"suvarhen","subarhan"
"suvu","sube"
"suvulin","subeliyen"
"suy dohu","šui dogo"
"suyan","suwayan"
"suyan qiqike","suwayan cecike"
"sayaken","suwayakan"
"suzham","sujambi"
"suzhum","sujumbi"
"ta","ta"
"tagelem","tagalambi"
"tagelevem","tagalabumbi"
"tagelzhim","tagaljembi"
"tagelzhivem","tagaljebumbi"
"taivin","taifin"
"taihu","taihū"
"tajik","tajik"
"tak sim","tak seme"
"tal","tala"
"talem","talambi"
"taleng","talanggu"
"talevem","talabumbi"
"taley ihe","talai niyehe"
"taley muxi","talai musi"
"taley niman","talai niman"
"talmen","talman"
"talmelem","talmambi"
"tam","tuwambi"
"tam","tambi"
"tam qilem","tame cilimbi"
"tamen","taman"
"tampin","tampin"
"tams","tamse"
"tamselem","tamsalambi"
"tan qiveng","tan cifenggu"
"tana","tana"
"tanbailem","tanbailembi"
"tandem","tandambi"
"tandem tuhuvum","tandame tuhebumbi"
"tandevem","tandabumbi"
"tandulzhim","tandanumbi"
"tang","tanggū"
"tangeqi","tanggūci"
"tangke","tangke"
"tanglo","tanglo"
"tangs","tangse"
"tangsulem","tangsulambi"
"tangxi","tangsi"
"tangkan","tangkan"
"tangku","tanggūha"
"tans","tanse"
"tanhunzhim","tanhūnjambi"
"tanhunzhivem","tanhūnjabumbi"
"taqibun huasabun","tacibun hūwašabun"
"taqibuku","tacibukū"
"taqihian","tacihiyan"
"taqim","tacimbi"
"taqin","tacin"
"taqinb tehxilem","tacinb teksilembi"
"taqivchen","tacibcen"
"taqivem","tacibumbi"
"taqixi","tacisi"
"taqixi giam","tacisi gaimbi"
"taqiku","tacikū"
"taqikuy da","tacikūi da"
"tara ahun","tara ahūn"
"tara du","tara deo"
"tara eyün","tara eyun"
"tara nun","tara nun"
"tarqin","tarcan"
"tarhachun","targacun"
"tarhem","targambi"
"tarhem","tarhūmbi"
"tarhevem","targabumbi"
"tarhevem","tarhūbumbi"
"tarhulji","tarhūlji"
"tarhun","tarhūn"
"tarhukun","tarhūkan"
"tas","tase"
"tas tas","tas tas"
"tasen","tašan"
"tasim","tasma"
"tasirem","tašarambi"
"tasirem ulhim","tašarame ulhimbi"
"tasirevem","tašarabumbi"
"tas'h","tas'ha"
"tas'hur diemin","tas'hari damin"
"tatar","tatar"
"tatem","tatambi"
"tatem giam","tatame gaimbi"
"taten","tatan"
"tater beda","tatara buda"
"tatev tutuvku","tatefu tutufku"
"tatevem","tatabunbi"
"tatku","tatakū"
"taus","toose"
"tav tav","tab tab"
"tavelem","tafulambi"
"tavelevem","tafulabumbi"
"tavem","tabumbi"
"tavem","tuwabumbi"
"tavenem","tafanambi"
"tavenevem","tafanabumbi"
"tavevem","tabubumbi"
"tavqilem","tabcilambi"
"tavqilevem","tabcilabumbi"
"tavqin","tabcin"
"tavqin hulha","tabcin hūlha"
"tavxiku","tabsikū"
"taye","taye"
"tahal","tahal"
"tahsen","taksambi"
"tahsevem","taksabumbi"
"tabt","taktu"
"tahura","tahūra"
"tahxam","taksiyambi"
"tahxim","taksimbl"
"tak","taka"
"tak","taka"
"tak virim","taka werimbi"
"takasu","takasu"
"takelem","takalambi"
"takem","takambi"
"takem tiqivem","takame tucibumbi"
"takevem","takabumbi"
"takeyan","takayan"
"takurum","takūrambi"
"takuruvum","takūrabumbi"
"takurxi","takūrasi"
"te","te"
"tebiqi","tebici"
"teheren","teheren"
"tehxilem","teksilembi"
"tehxilevem","teksilebumbi"
"tehxim","teksimbi"
"tehxin","teksin"
"teisu","teisu"
"teisu teisu","teisu teisu"
"teisulem","teisulembi"
"teisulevem","teisulebumbi"
"teisung","teisungge"
"teke niman","teke niman"
"teku","teku"
"telem","telembi"
"televem","telebumbi"
"telt telt","telt telt"
"tem","tembi"
"teh ba","tehe ba"
"temen","temen"
"temhetu","temgetu"
"temhetulum","temgetulembi"
"temhetuluvum","temgetulebumbi"
"temsim","temšembi"
"temsindum","temšendumbi"
"temsivem","temšebumbi"
"ten","ten"
"ten ovum","ten obumbi"
"teng teng","teng teng"
"tengin","tenggin"
"tengkim","tengkime"
"tengkim sam","tengkime sambi"
"teni","teni"
"teniken","teniken"
"tenk","tenteke"
"ter","tere"
"ter jirhi","tere jergi"
"ter ter","ter ter"
"terali","terali"
"teraling","terei adalingga"
"terang","terei adalingga"
"tereqi","tereci"
"tereqi hendum","tereci hendumbi"
"terey qör","terei coro"
"terva","tere ba"
"tes","tese"
"tes'hevem","tes'hebumbi"
"tesum","tesumbi"
"tesum","tesumbi"
"tesum bum","tusume bumbi"
"tesum giam","tusume gaimbi"
"tesuvem","tesubumbi"
"tetun","tetun"
"tev tehxin","tob teksin"
"teva","tuba"
"tevelem","tufulembi"
"tevem","tebumbi"
"teven","tufun"
"tevku","tebku"
"tewu","tewu"
"tierim","tarimbi"
"tierim tevem","tarime tebumbi"
"tierir ulha","tarire ulha"
"tierin","tarin"
"tierivem","taribumbi"
"tieti","tiyati"
"tiexi","tesi"
"tiherem","torhome"
"tikim","tukiyembi"
"tikivem","tukiyebumbi"
"tilim","teliyembi"
"tilivem","teliyebumbi"
"tilivh suhdun","tiliyebuhe sukdun"
"timho","tobgiya"
"tingim","tunggiyembi"
"tingivem","tunggiyebumbi"
"tingleng tanglang","tingleng tanglang"
"tings","tingse"
"tiqim","tucimbi"
"tiqivem","tucibumbi"
"tirkin","terkin"
"tis","tise"
"tiso","tišo"
"tivelem","tebeliyembi"
"tivelevem","tebeliyebumbi"
"tivmo","teifun moo"
"to","to"
"tobgia","tobgiya"
"todi","todi"
"todol","todolo"
"todum","toodambi"
"tok tok","tok tok"
"tolaji","tolaji"
"tolum","tolombi"
"toluvum","tolobumbi"
"tom","toombi"
"tom","tomo"
"tomilem","tomilambi"
"tomum","tomombi"
"tomurhun","tomorhon"
"tomuvum","tomobumbi"
"ton","ton"
"tondo","tondo"
"tondo audun","tondo akdun"
"tondo zhurhang","tondo jurgangga"
"tondokun","tondokon"
"tondokundi","tondokondi"
"tong","tonggo"
"tonge","tongga"
"tongkilem","tongkilambi"
"tongulum","tonggolombi"
"tongkum","tongkombi"
"tongkuvum","tongkobumbi"
"tonor","tonor"
"tor tor","tor tor"
"toro","toro"
"torum","torombi"
"torumbum","torombumbi"
"torumbur zhak","torombure jaka"
"torun","toron"
"torun qiqike","toron cecike"
"torhum","torhombi"
"tos","tose"
"tosulum","tosolombi"
"tosum","tosombi"
"tosum bodum","tosome bodombi"
"tosuvum","tosobumbi"
"tov","tobo"
"tov","tob"
"tov qira","tob cira"
"tov sim","tob seme"
"tovum","toobumbi"
"tovhun","tofohon"
"tovhuqi","tofohoci"
"toyongs","toyongso"
"tohsu","tokso"
"tohtum","toktombi"
"tohtuvum","toktobumbi"
"tohtuvun","toktobun"
"tohulum","toholombi"
"tohulun","toholon"
"tohulzhum","toholjombi"
"tohum","tohombi"
"tohun","tohon"
"tohun hesen","tohon hešen"
"tohxim","toksimbi"
"tokum","tookambi"
"tokuvum","tookabumbi"
"tokurum","tookabumbi"
"tu","tu"
"tu kiru","tu kiru"
"tua","tuwa"
"tua tatem","tuwa tatambi"
"tua xiram","tuwa sirambi"
"tua älin","tuwa alin"
"tuan","tuan"
"tuanhui","tuwanhūi"
"tuanqihiam","tuwancihiyambi"
"tuanqihian","tuwancihiyan"
"tuanqihiavem","tuwancihiyabumbi"
"tuanyüan","tuwanyuwan"
"tuanzhang","tuwanjang"
"tuay uxiha","tuwai usiha"
"tuhenen","tuhenen"
"tuhsu","tugi"
"tuhsulum","tuksulembi"
"tuhsung","tuksungge"
"tuhu","tuhe"
"tuhu utuvum","tuhe etubumbi"
"tuhum","tuhembi"
"tuhuvum","tuhebumbi"
"tuhxichuk","tuksicuke"
"tuhxichukung","tuksicukengge"
"tujidui","tujidui"
"tuksum","tuksimbi"
"tuku","tuku"
"tukumekta","tukumakta"
"tul","tule"
"tul tiqim","tule tucimbi"
"tulum","tulembi"
"tuluvurn","tulebmbi"
"tulvam","tulfambi"
"tumun","tumen"
"tumun se","tumen se"
"tun","tun"
"tungalem","tunggalambi"
"tungalevem","tunggalabumbi"
"tunggu","tunggu"
"tungken","tungken"
"tungs","tungse"
"tungun","tunggen"
"tungun seji","tunggen seji"
"tuqirsu","tucirsu"
"tura","tura"
"turam","turambi"
"turam dam","turame dambi"
"turgun","turgun"
"turtun","turtun"
"turulum","turulambi"
"turuluvum","turulabumbi"
"turun","turun"
"turuxi","turusi"
"turha","turga"
"turha even","turga efen"
"turha ilha","turha ilha"
"tusa","tusa"
"tusam","tušambi"
"tusan","tušan"
"tusang","tusangga"
"tusanum","tušanumbi"
"tusanun","tušanun"
"tutam","tutambi"
"tutavem","tutabumbi"
"tutu","tuttu"
"tutu oqi","tuttu oci"
"tutu vak","tuttu waka"
"tuyam","tuyambi"
"tuyavem","tuyabumbi"
"tuyembum","tuyembumbi"
"tuyembun","tuyembun"
"tuzhang","tujang"
"tuhsan","tukšan"
"tuhtan","tuktan"
"tälängk","talkiyan"
"tälängk tandem","talkiyan tandambi"
"täm","dambi"
"tämbelzhim","tiyambeljembi"
"tämbir tiaus","tiyamber tiyoose"
"tämxim","tamišambi"
"täng täng","tiyang tiyang"
"tängs mo","tiyangse moo"
"tärvah","tiyarwaha"
"täv","taibu"
"tävelhun","tiyawelhūn"
"tävem","dabumbi"
"täha","taiha"
"täha yonhun","taiha indahūn"
"tögo mahal","tiyogo mahala"
"tölhin","tolgin"
"tölhinem","tolginembi"
"tölhisim","tolgišambi"
"tömho","tumiha"
"töngki","tongki"
"töngkilem","tongkilambi"
"törhim","torhombi"
"törhivem","torhobumbi"
"tövkim","tobkimbi"
"tövkivem","tobkibumbi"
"tükäm","tuwakiyambi"
"tülhi","tulergi"
"tülhin","tulgiyen"
"tülhin tam","tulgiyen tuwambi"
"tülvim","tulbimbi"
"tülxi","tulesi"
"tülxi anem","tulesi anambi"
"tümin","tumin"
"tümtürem","timtirembi"
"türhün","torhombi"
"türhüvum","torhobumbi"
"tüpälem","tuibalambi"
"tüpän","tuibalakū"
"türhin","turigen"
"türi","tuweri"
"türi döxüm","tuweri dosimbi"
"türü","turi"
"türüm","turimbi"
"türüvum","turibumbi"
"tüvho","tubihe"
"ubiam","ubiyambi"
"ubiavem","ubiyabumbi"
"ucha","uca"
"uchanjeji","ucanjiyeji"
"ucharavun","ucarabun"
"ucharem","ucarambi"
"ucharevem","ucarabumbi"
"uchuku","ucuku"
"uchuku döxüm","ucuku dosimbi"
"uchulum","uculembi"
"uchun","ucun"
"uchuri","ucuri"
"udam","udambi"
"udam giam","udame gaimbi"
"udan","udan"
"udu","udu"
"udun","edun"
"udun aha","edun aga"
"udun bolzhun","edun boljon"
"udunum","edunembi"
"ufhu","ufuhu"
"ufhun","ufuhun"
"ufhunum","ufuhunembi"
"ufhuy nümku","ufuhu nimeku"
"ugung","ugung"
"uhcham","ukcambi"
"suchunga","uhe sucungga"
"uheken","uhuken"
"uheri heshen ulhen","uheri hešen ulhen"
"uhsun","uksun"
"uhsur","uksura"
"uhulem","uhelembi"
"uhu","uh"
"uhum","uhumbi"
"uhume","uhume"
"uhume emh","uhume emhe"
"uhuri","uheri"
"uhxilem","uksilembi"
"uhxilevem","uksilebumbi"
"uhxin","uksin"
"uihur","uigur"
"uiqi","uyuci"
"ujiken","ujeken"
"ujilem","ujelembi"
"ujilevem","ujelebumbi"
"ujim","ujimbi"
"ujima","ujima"
"ujin","ujen"
"ujin zhengji","ujen jengji"
"uku","uku"
"ul","elu"
"ula","ula"
"ulabun","ulahun"
"ulam","ulambi"
"ulam selgim","ulame selgiyembi"
"ulan","ulan"
"ulan sang","ulan sangga"
"ulandum","ulandumbi"
"ulang","ulangga"
"ulang ba","ulangga ba"
"ulavem","ulabumbi"
"ulden","ulden"
"ulhi","ulhi"
"ulhibun","ulhibun"
"ulhichun","ulhicun"
"ulhim","ulhimbi"
"ulhilem","ulhilembi"
"ulhini","ulhiyeni"
"ulhivem","ulhibumbi"
"ulhu","ulhu"
"ulim","ulimbi"
"ulin","ulin"
"ulindum","ulintumbi"
"ulivem","ulibumbi"
"uluku","uhuken"
"ulukundi","uhukendi"
"ulum","ulembi"
"ulung","ulenggu"
"uluvum","ulebumbi"
"uluzhum","ulejembi"
"ulha","ulha"
"ulha ujima","ulha ujima"
"ulha ujirtan","ulha ujirtan"
"ulhay heth","ulhai hethe"
"umai","umai"
"uman","uman"
"umexi","umesi"
"umexilem","umesilembi"
"umexilevem","umesilebumbi"
"umianqi ozhorku","umainaci ojorkū"
"umudu","umudu"
"umudu ji","umudu jui"
"umum","umbumbi"
"umursu","emursu"
"umursu yas","emursu yasa"
"umhan","umhan"
"umhan","umgan"
"umhan girang","umgan giranggi"
"umhan sadun","umgan sadun"
"umhan sugi","umgan šugi"
"uncham","uncambi"
"unchavem","uncabumbi"
"unchu","encu"
"undi","unde"
"unengilem","unenggilembi"
"ungal","unggala"
"ungan","unggan"
"ungim","unggimbi"
"ungivem","unggibumbi"
"ungkanem","ukambi"
"ungkanevem","ukabumbi"
"ungkanzhi","ukanju"
"unhun","undefun"
"unia","uniya"
"unin","uniyen"
"unin ihan","uniyen ihan"
"uning","unenggi"
"uno","ulmen"
"uno tandem","ulmen tandambi"
"uno hulha","ulmen hūlha"
"unqihidem","uncihidembi"
"unqihidevem","uncihidebumbi"
"unqihin","uncihen"
"unqihin","uncehen"
"unqihin girang","uncehen giranggi"
"unthun","untuhun"
"unthukun","untuhuken"
"unthuri","untuhuri"
"unuchun","unucun"
"unuchun zhui","unucun jui"
"unum","unumbi"
"uqi","uce"
"uqi kuang","uce kūwang"
"urahilem","urahilambi"
"urahilevem","urahilabumbi"
"urahin","urahin"
"uran","uran"
"uranem","urandambi"
"uranem","urambi"
"urang mo","urangga moo"
"urhedem","urgedembi"
"urhulum","urgulembi"
"urhum","urhūmbi"
"urhun","urgun"
"urhun sevzhem","urgun sebjembi"
"urhung","urgungge"
"urhung","urehengge"
"urhunzhim","urgunjembi"
"urhunzhim oudum","urgunjeme okdombi"
"uriah","uriha"
"urkin","urkin"
"urkulzhim","urkuljembi"
"urs","urse"
"ursu","ursu"
"urudum","urudembi"
"uruduvum","urudebumbi"
"urum","urembi"
"urun","uren"
"urunaku","urunakū"
"urunum","urenembi"
"urushim","urušembi"
"uruvum","urebumbi"
"urhalem","urgalambi"
"urhalevem","urgalabumbi"
"urhan","urgan"
"urkan","urkan"
"usam","ušambi"
"usanem","usanambi"
"usang fasang","ušan fašan"
"usavem","ušabumbi"
"us'hun","es'hun"
"usko","usko"
"uso","use"
"usum","usembi"
"usunum","usenembi"
"uta","uta"
"utala","utala"
"utku","etuku"
"utku adu","etuku adu"
"utkuy mutun","etukui mutun"
"utu","uttu"
"utu tutu","uttu tuttu"
"utum","etumbi"
"utuvum","etubumbi"
"uthai","uthai"
"uv","ubu"
"uv","ubu"
"uva","ufa"
"uva da","ufa da"
"uvarachun","ufaracun"
"uvarem","ufarambi"
"uvarevem","ufarabumbi"
"uvasim","ubašambi"
"uvasivem","ubašabumbi"
"uviad","ubiyada"
"uvui","ubui"
"uvum","ebumbi"
"uvuvum","ebubumbi"
"uxi","usi"
"uxihim","usihimbi"
"uxihin","usihin"
"uxihivem","usihibumbi"
"uxim","usimbi"
"uxin","usin"
"uxin heth","usin hethe"
"uxin yal","usin yalu"
"uxin zhiku","usin jeku"
"uxirtan","usirtan"
"uxixi","usisi"
"uxiha","usiha"
"uyalem","uyalambi"
"uyalzhim","uyaljambi"
"uyan","uyan"
"uyan beda","uyan buda"
"uyaken","uyakan"
"uyin","uyun"
"uyinzhi","uyunju"
"uzbiek","uzybiyek"
"uzhan","ujan"
"uzhan da aku","ujan da akū"
"uzhan zhechen","ujan jecen"
"uzhu","uju"
"uzhud","ujude"
"uhcham","ukcambi"
"uhchavem","ukcabumbi"
"va","wa"
"vadem","wadambi"
"vaden","wadan"
"vadevem","wadabumbi"
"valderem","waldarambi"
"valval","walwal"
"vam","wambi"
"van","wan"
"vandum","wandumbi"
"vang","wangga"
"vans ohtu","wanse okto"
"vaqihim","wacihiyambi"
"vaqihim","wacihiyame"
"var","ware"
"varek","warek"
"varenem","warumbi"
"vas","wase"
"vasilin","waselin"
"vasim","wašambi"
"vaskelem","wašakūlambi"
"vasku","wašakū"
"vavem","wabumbi"
"vaxim","wasimbi"
"vaximjim","wasimjimbi"
"vaxivem","wasibumbi"
"vaxihun","wasihūn"
"vazhim","wajimbi"
"vazhivem","wajibumbi"
"vahsen","wakšan"
"vahun","wahūn"
"vak","waka"
"vak bahem","waka bahambi"
"vak ulhim","waka ulhimbi"
"vak vakei","waka wakai"
"vakelem","wakalambi"
"vakelevem","wakalabumbi"
"vakeshim","wakašambi"
"vakeshivem","wakašabumbi"
"ve","we"
"vechem","wecembi"
"vecher bithe","wecere bithe"
"vechevem","wecebumbi"
"vehe","wehe"
"veheng","wehengge"
"vehim","wehiyembi"
"vehindum","wehiyendumbi"
"vehivem","wehiyebumbi"
"veibos","weibose"
"veihu","weihu"
"veihukelem","weihukelembi"
"veihukun","weihuken"
"veihukundi","weihukendi"
"veihun","weihun"
"veijim","weijumbi"
"veikulem","weihukelembi"
"veile","weile"
"veile neqim","weile necimbi"
"veilem","weilembi"
"veiler ba","weilere ba"
"veilen","weilen"
"veilen heth","weilen hethe"
"veileng","weilengge"
"veileng nan","weilengge niyalma"
"veilertan","weilertan"
"veilexi","weilesi"
"veilexi ursu","weilesi ursu"
"velgian","ulgiyan"
"velgian horhun","ulgiyan horhon"
"velmiku","welmiyeku"
"velmim","welmiyembi"
"velmivem","welmiyebumbi"
"venem","weniyembi"
"vengkem","ungkembi"
"vengkevem","ungkebumbi"
"venzhihun","wenjehun"
"venzhim","wenjembi"
"venzhivem","wenjebumbi"
"vera","ura"
"veren","weren"
"vexihun","wesihun"
"vexihulum","wesihulembi"
"vexihuluvum","wesihulebumbi"
"veximbum","wesimbumbi"
"vialim","waliyambi"
"vialivem","waliyabumbi"
"viangkim","wangkiyambi"
"viangkivem","wangkiyabumbi"
"vih","weihe"
"vih","uihe"
"viheng","weihengge"
"viheng","uihengge"
"vili","weile"
"vingim","unggimbi"
"vingivem","unggibumbi"
"virenem","werenembi"
"virim","werimbi"
"virivem","weribumbi"
"virh heth","werihe hethe"
"vo vo","wo wo"
"värhi","wargi"
"väk taku","waikū tiyakū"
"väkerem","waikūrambi"
"väku","waikū"
"vödim","waidambi"
"vödivem","waidabumbi"
"xaf","saifa"
"xalan","siyalan"
"xalder xalak","siyalder siyalak"
"xalem","siyalambi"
"xam","saimbi"
"xan","sain"
"xan durun","sain durun"
"xang xang","siyang siyang"
"xangen","šanggiyan"
"xangen","šanggiyan"
"xangen","šanyan"
"xangeken","šanggiyakan"
"xangekendi","šanggiyakandi"
"xar xar","siyar siyar"
"xarhi","sargiya"
"xarhin","sargiyan"
"xarilem","sarilambi"
"xarin","sarin"
"xarin arem","sarin arambi"
"xarkim","sarkiyambi"
"xarkivem","sarkiyabumbi"
"xarvam","sarbambi"
"xaudulum","siyoodulambi"
"xaushulem","hiyoošulambi"
"xaushun","hiyoošun"
"xavem","saibumbi"
"xavxim","sabsimbi"
"xekei","siyakei"
"xelim","salimbi"
"xelin","salin"
"xelivem","salibumbi"
"xelihen","saligan"
"xelihen tem","saligan tembi"
"xi","si"
"xidarem","sidarambi"
"xiden","siden"
"xiden xiva","siden siba"
"xider","sideri"
"xiderem","siderembi"
"xiderevem","siderebumbi"
